策略: BreakoutStrategy
扫描日期范围: 2025-12-15 到 2026-01-15
  300136 - 信号数: 1
  300139 - 信号数: 2
  300223 - 信号数: 1
  300229 - 信号数: 1
  300250 - 信号数: 1
  300290 - 信号数: 1
  300291 - 信号数: 1
  300322 - 信号数: 1
  300364 - 信号数: 1
  300377 - 信号数: 2
  300393 - 信号数: 1
  300402 - 信号数: 1
  300409 - 信号数: 1
  300418 - 信号数: 1
  300421 - 信号数: 1
  300430 - 信号数: 1
  300433 - 信号数: 1
  300442 - 信号数: 1
  300444 - 信号数: 2
  300446 - 信号数: 1
  300455 - 信号数: 1
  300475 - 信号数: 1
  300497 - 信号数: 1
  300520 - 信号数: 1
  300552 - 信号数: 2
  300560 - 信号数: 1
  300612 - 信号数: 1
  300638 - 信号数: 1
  300699 - 信号数: 1
  300753 - 信号数: 1
  300756 - 信号数: 1
  300773 - 信号数: 1
  300774 - 信号数: 1
  300785 - 信号数: 1
  300792 - 信号数: 1
  300827 - 信号数: 1
  300903 - 信号数: 1
  300948 - 信号数: 1
  300952 - 信号数: 1
  301050 - 信号数: 1
  301079 - 信号数: 1
  301111 - 信号数: 1
  301117 - 信号数: 1
  301137 - 信号数: 1
  301150 - 信号数: 1
  301158 - 信号数: 1
  301159 - 信号数: 1
  301171 - 信号数: 1
  301201 - 信号数: 1
  301230 - 信号数: 1
  301231 - 信号数: 1
  301306 - 信号数: 1
  301360 - 信号数: 1
  301363 - 信号数: 1
  301377 - 信号数: 1
  301486 - 信号数: 1
  301522 - 信号数: 1
  600089 - 信号数: 2
  600113 - 信号数: 1
  600135 - 信号数: 1
  600179 - 信号数: 1
  600192 - 信号数: 2
  600215 - 信号数: 1
  600234 - 信号数: 1
  600250 - 信号数: 2
  600262 - 信号数: 1
  600266 - 信号数: 1
  600271 - 信号数: 1
  600302 - 信号数: 1
  600370 - 信号数: 1
  600410 - 信号数: 1
  600435 - 信号数: 1
  600477 - 信号数: 1
  600506 - 信号数: 1
  600537 - 信号数: 1
  600550 - 信号数: 1
  600556 - 信号数: 1
  600580 - 信号数: 1
  600588 - 信号数: 1
  600676 - 信号数: 1
  600708 - 信号数: 1
  600734 - 信号数: 1
  600736 - 信号数: 1
  600755 - 信号数: 1
  600756 - 信号数: 1
  600759 - 信号数: 2
  600829 - 信号数: 1
  600838 - 信号数: 1
  600868 - 信号数: 1
  600869 - 信号数: 1
  600871 - 信号数: 1
  600877 - 信号数: 1
  600880 - 信号数: 1
  600936 - 信号数: 1
  600986 - 信号数: 1
  601106 - 信号数: 1
  601179 - 信号数: 1
  601399 - 信号数: 1
  601608 - 信号数: 1
  601611 - 信号数: 1
  601698 - 信号数: 1
  601700 - 信号数: 2
  601888 - 信号数: 1
  601929 - 信号数: 1
  601933 - 信号数: 1
  601956 - 信号数: 1
  601992 - 信号数: 1
  603000 - 信号数: 1
  603011 - 信号数: 1
  603061 - 信号数: 1
  603067 - 信号数: 1
  603069 - 信号数: 1
  603088 - 信号数: 1
  603123 - 信号数: 2
  603171 - 信号数: 1
  603192 - 信号数: 1
  603228 - 信号数: 1
  603232 - 信号数: 1
  603256 - 信号数: 1
  603278 - 信号数: 1
  603305 - 信号数: 2
  603396 - 信号数: 1
  603458 - 信号数: 1
  603488 - 信号数: 1
  603530 - 信号数: 1
  603556 - 信号数: 1
  603579 - 信号数: 1
  603585 - 信号数: 1
  603608 - 信号数: 1
  603626 - 信号数: 1
  603629 - 信号数: 1
  603650 - 信号数: 1
  603679 - 信号数: 1
  603686 - 信号数: 1
  603709 - 信号数: 1
  603757 - 信号数: 1
  603882 - 信号数: 1
  603888 - 信号数: 1
  603938 - 信号数: 1
  603948 - 信号数: 1
  603977 - 信号数: 1
  603986 - 信号数: 1
  605003 - 信号数: 1
  605007 - 信号数: 1
  605060 - 信号数: 1
  605069 - 信号数: 1
  605086 - 信号数: 1
  605167 - 信号数: 1
  605178 - 信号数: 1
  605287 - 信号数: 1
  605288 - 信号数: 1
  605358 - 信号数: 1
  688027 - 信号数: 1
  688066 - 信号数: 1
  688072 - 信号数: 1
  688110 - 信号数: 1
  688122 - 信号数: 1
  688160 - 信号数: 1
  688167 - 信号数: 1
  688172 - 信号数: 1
  688183 - 信号数: 1
  688233 - 信号数: 1
  688239 - 信号数: 1
  688249 - 信号数: 1
  688260 - 信号数: 1
  688273 - 信号数: 1
  688277 - 信号数: 1
  688281 - 信号数: 1
  688282 - 信号数: 1
  688311 - 信号数: 1
  688335 - 信号数: 1
  688375 - 信号数: 2
  688392 - 信号数: 2
  688498 - 信号数: 1
  688516 - 信号数: 1
  688525 - 信号数: 1
  688543 - 信号数: 1
  688562 - 信号数: 1
  688580 - 信号数: 1
  688585 - 信号数: 1
  688615 - 信号数: 1
  688625 - 信号数: 1
  688679 - 信号数: 1
  688698 - 信号数: 1
  688776 - 信号数: 1

无信号的股票 (378 只):
----------------------------------------
  000002
  000017
  000061
  000069
  000070
  000078
  000408
  000503
  000509
  000510
  000514
  000530
  000536
  000546
  000547
  000551
  000566
  000572
  000592
  000593
  000599
  000619
  000620
  000626
  000631
  000632
  000633
  000637
  000657
  000663
  000688
  000692
  000753
  000777
  000785
  000788
  000796
  000797
  000798
  000838
  000859
  000890
  000905
  000955
  000993
  001203
  001208
  001209
  001211
  001216
  001231
  001255
  001260
  001277
  001296
  001299
  001318
  001330
  001331
  001336
  001360
  001387
  001390
  001400
  002025
  002044
  002046
  002069
  002083
  002084
  002105
  002131
  002149
  002150
  002163
  002173
  002188
  002195
  002198
  002227
  002228
  002242
  002249
  002264
  002300
  002301
  002307
  002309
  002316
  002348
  002370
  002374
  002387
  002398
  002402
  002407
  002413
  002471
  002474
  002491
  002512
  002513
  002519
  002554
  002565
  002571
  002574
  002578
  002585
  002589
  002593
  002596
  002632
  002639
  002679
  002682
  002686
  002702
  002703
  002707
  002718
  002725
  002728
  002752
  002759
  002763
  002769
  002780
  002788
  002790
  002792
  002805
  002830
  002836
  002837
  002853
  002877
  002888
  002909
  002910
  002931
  002961
  002969
  002976
  002977
  002983
  003016
  003018
  003036
  003041
  300058
  300062
  300065
  300078
  300082
  300086
  300094
  300102
  300111
  300131
  300170
  300179
  300189
  300244
  300253
  300265
  300269
  300274
  300300
  300342
  300346
  300390
  300427
  300437
  300438
  300456
  300503
  300516
  300548
  300557
  300567
  300589
  300591
  300604
  300620
  300640
  300726
  300751
  300758
  300762
  300814
  300821
  300850
  300885
  300887
  300900
  300959
  300986
  300997
  301005
  301017
  301123
  301136
  301148
  301183
  301205
  301228
  301232
  301256
  301286
  301292
  301293
  301330
  301338
  301378
  301391
  301408
  301550
  301557
  600021
  600067
  600078
  600094
  600097
  600105
  600118
  600121
  600151
  600168
  600172
  600201
  600227
  600246
  600280
  600293
  600308
  600319
  600327
  600330
  600337
  600340
  600343
  600345
  600376
  600403
  600408
  600429
  600498
  600516
  600593
  600601
  600617
  600629
  600635
  600637
  600662
  600678
  600681
  600683
  600693
  600737
  600748
  600775
  600776
  600783
  600785
  600802
  600815
  600828
  600855
  600865
  600879
  600897
  600939
  600973
  600977
  600981
  600984
  600996
  601011
  601012
  601116
  601231
  601279
  601360
  601366
  601566
  601606
  601828
  601869
  603014
  603015
  603017
  603023
  603026
  603052
  603056
  603122
  603155
  603163
  603169
  603185
  603216
  603280
  603327
  603353
  603366
  603378
  603386
  603496
  603506
  603598
  603601
  603663
  603667
  603696
  603698
  603703
  603716
  603759
  603778
  603823
  603829
  603877
  603879
  603898
  603906
  603929
  603933
  603978
  605108
  605123
  605136
  605188
  605299
  605318
  605339
  605365
  605399
  605580
  605598
  688011
  688028
  688031
  688048
  688102
  688123
  688125
  688143
  688205
  688222
  688227
  688257
  688270
  688275
  688308
  688323
  688333
  688353
  688361
  688365
  688367
  688385
  688387
  688411
  688416
  688418
  688488
  688523
  688539
  688568
  688586
  688607
  688622
  688626
  688636
  688661
  688670

出错/数据不足的股票 (16 只):
----------------------------------------
  301563
  301584
  301638
  603175
  605255
  688759
  920021
  920091
  920199
  920207
  920270
  920394
  920576
  920640
  920680
  920809
