序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,封单排名,封板时间段,采集时间,交易日期,涨跌类型,动态市盈率,封单资金,板上成交额,连续跌停,开板次数,涨停价,涨速,振幅,综合排名
2,603496,恒为科技,10.015503883361816,35.48,154833549,11361023941.64,11361024119.039999,1.3628485202789307,333030642.0,092500,092500,0.0,1/1,1.0,互联网服,1,竞价阶段(09:15-09:25),2025-09-30 22:01:06,20250930,涨停,,,,,,,,,1
1,300948,冠中生态,20.014881134033203,16.13,24832312,2109926458.9599998,2258716627.77,1.176927924156189,180712277.0,092500,092500,0.0,2/2,2.0,环保行业,8,竞价阶段(09:15-09:25),2025-09-30 22:01:06,20250930,涨停,,,,,,,,,8
